fake_author_ID,ctrl_obs_cat,ctrl_obs_2cat,acadmic_age,first_gender,second_gender,third_gender,mobility_status2,continent,WB_region,un_subregion,continent_new,un_subregion_new,WB_region_new
9820,top5-top10_oxq1,Others,10,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9821,top5-top10_oxq1,Others,25,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9822,top1_oxq1,Talents,21,Female,Male,Unknown,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9823,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9824,top5-top10_oxq1,Others,20,Male,Unknown,Unknown,Internal,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
9825,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9826,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
9827,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9828,top1_oxq1,Talents,14,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9829,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9830,top1_oxq1,Talents,20,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
9831,top1_oxq1,Talents,19,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9832,top1_oxq1,Talents,13,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9833,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9834,top1_oxq1,Talents,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9835,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9836,top5-top10_oxq1,Others,19,Male,Unknown,Unknown,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9837,top5-top10_oxq1,Others,17,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
9838,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Latin America & Caribbean
9839,top1_oxq1,Talents,18,Female,Male,Unknown,Non mobile,Americas,North America,Northern America,USA,USA,USA
9840,top5-top10_oxq1,Others,18,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
9841,top1_oxq1,Talents,17,Male,Male,Male,Non mobile,Asia,Middle East & North Africa,Southern Asia,Asia,Southern Asia,Middle East & North Africa
9842,top1_oxq1,Talents,16,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9843,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9844,top5-top10_oxq1,Others,19,Male,Male,Unknown,Non mobile,Asia,Middle East & North Africa,Western Asia,Asia,Western Asia,Middle East & North Africa
9845,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9846,top5-top10_oxq1,Others,4,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
9847,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9848,top5-top10_oxq1,Others,8,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
9849,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9850,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9851,top5-top10_oxq1,Others,22,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9852,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9853,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9854,top5-top10_oxq1,Others,21,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9855,top5-top10_oxq1,Others,15,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9856,top5-top10_oxq1,Others,22,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9857,top5-top10_oxq1,Others,17,Female,Female,Female,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9858,top5-top10_oxq1,Others,18,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9859,top1_oxq1,Talents,11,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
9860,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9861,top5-top10_oxq1,Others,14,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9862,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9863,top1_oxq1,Talents,19,Female,Female,Female,Non mobile,Africa,Sub-Saharan Africa,Sub-Saharan Africa,ZAF,ZAF,ZAF
9864,top5-top10_oxq1,Others,19,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9865,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,Americas,Latin America and the Caribbean,Latin America & Caribbean
9866,top1_oxq1,Talents,17,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9867,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Asia,South Asia,Southern Asia,Asia,Southern Asia,South Asia
9868,top1_oxq1,Talents,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9869,top1_oxq1,Talents,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9870,top1_oxq1,Talents,15,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9871,top1_oxq1,Talents,20,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9872,top5-top10_oxq1,Others,11,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9873,top1_oxq1,Talents,19,Male,Unknown,Unknown,Internal,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
9874,top5-top10_oxq1,Others,17,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
9875,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9876,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
9877,top1_oxq1,Talents,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9878,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9879,top5-top10_oxq1,Others,21,Female,Unknown,Unknown,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9880,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,Americas,Northern America,North America
9881,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Africa,Sub-Saharan Africa,Sub-Saharan Africa,ZAF,ZAF,ZAF
9882,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9883,top1_oxq1,Talents,17,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9884,top5-top10_oxq1,Others,21,Female,Female,Female,Non mobile,Africa,Middle East & North Africa,Northern Africa,Africa,Northern Africa,Middle East & North Africa
9885,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Asia,Middle East & North Africa,Western Asia,Asia,Western Asia,Middle East & North Africa
9886,top1_oxq1,Talents,18,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9887,top5-top10_oxq1,Others,13,Male,Male,Male,Internal,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9888,top5-top10_oxq1,Others,19,Female,Female,Female,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9889,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9890,top1_oxq1,Talents,10,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9891,top5-top10_oxq1,Others,16,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9892,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9893,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
9894,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Eastern Europe,Europe,Eastern Europe,Europe & Central Asia
9895,top1_oxq1,Talents,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9896,top1_oxq1,Talents,18,Male,Male,Male,Internal,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9897,top5-top10_oxq1,Others,17,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9898,top1_oxq1,Talents,19,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9899,top5-top10_oxq1,Others,21,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9900,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Asia,Europe & Central Asia,Western Asia,Asia,Western Asia,Europe & Central Asia
9901,top5-top10_oxq1,Others,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9902,top1_oxq1,Talents,21,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9903,top1_oxq1,Talents,21,Female,Female,Female,Internal,Americas,North America,Northern America,USA,USA,USA
9904,top1_oxq1,Talents,21,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9905,top1_oxq1,Talents,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9906,top5-top10_oxq1,Others,15,Male,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9907,top5-top10_oxq1,Others,22,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9908,top5-top10_oxq1,Others,11,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9909,top1_oxq1,Talents,21,Female,Female,Unknown,Non mobile,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9910,top1_oxq1,Talents,20,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9911,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
9912,top1_oxq1,Talents,18,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9913,top1_oxq1,Talents,16,Female,Female,Female,Non mobile,Americas,Latin America & Caribbean,Latin America and the Caribbean,BRA,BRA,BRA
9914,top1_oxq1,Talents,20,Female,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
9915,top1_oxq1,Talents,20,Female,Male,Unknown,Non mobile,Americas,North America,Northern America,USA,USA,USA
9916,top1_oxq1,Talents,19,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9917,top1_oxq1,Talents,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9918,top1_oxq1,Talents,19,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9919,top1_oxq1,Talents,20,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9920,top5-top10_oxq1,Others,21,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9921,top1_oxq1,Talents,20,Male,Female,Unknown,Internal,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9922,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Western Europe,Europe,Western Europe,Europe & Central Asia
9923,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
9924,top5-top10_oxq1,Others,12,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
9925,top5-top10_oxq1,Others,16,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9926,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9927,top5-top10_oxq1,Others,15,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9928,top1_oxq1,Talents,21,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9929,top1_oxq1,Talents,22,Male,Male,Male,Internal,Americas,North America,Northern America,USA,USA,USA
9930,top5-top10_oxq1,Others,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
9931,top5-top10_oxq1,Others,24,Female,Male,Unknown,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9932,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
9933,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Oceania,East Asia & Pacific,Australia and New Zealand,Oceania,Australia and New Zealand,East Asia & Pacific
9934,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Americas,North America,Northern America,USA,USA,USA
9935,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9936,top5-top10_oxq1,Others,22,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9937,top5-top10_oxq1,Others,19,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9938,top5-top10_oxq1,Others,12,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9939,top5-top10_oxq1,Others,16,Male,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9940,top5-top10_oxq1,Others,19,Female,Male,Male,Internal,Asia,East Asia & Pacific,Eastern Asia,Asia,Eastern Asia,East Asia & Pacific
9941,top5-top10_oxq1,Others,21,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9942,top5-top10_oxq1,Others,20,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9943,top1_oxq1,Talents,20,Female,Female,Female,Non mobile,Europe,Europe & Central Asia,Southern Europe,Europe,Southern Europe,Europe & Central Asia
9944,top1_oxq1,Talents,21,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9945,top1_oxq1,Talents,22,Male,Male,Male,Non mobile,Europe,Europe & Central Asia,Northern Europe,Europe,Northern Europe,Europe & Central Asia
9946,top1_oxq1,Talents,15,Male,Male,Male,Non mobile,Americas,North America,Northern America,USA,USA,USA
9947,top1_oxq1,Talents,18,Female,Female,Female,Non mobile,Asia,East Asia & Pacific,Eastern Asia,CHN,CHN,CHN
